dd,mm,zz,pp,mesa,departamento,municipio,puesto,mesa_nombre,mujeres_mesa,hombres_mesa,total_mesa,comuna,direccion,LATITUD,LONGITUD
17,27,99,03,01,CHOCO,MEDIO SAN JUAN,BEBEDO,BEBEDO - Mesa 1,345,324,669,,I.E. MANUEL E.RIVAS LOBON,4.933609823775690,-76.8275543994575
17,27,99,05,01,CHOCO,MEDIO SAN JUAN,BOCA DE SURUCO,BOCA DE SURUCO - Mesa 1,215,209,424,,ESC.NUEVA RURAL BOCA DE SURUCO,5.069238637556640,-76.72937546121020
17,27,99,07,01,CHOCO,MEDIO SAN JUAN,CHIQUICHOQUI,CHIQUICHOQUI - Mesa 1,126,121,247,,ESC. NUEVA RURAL DE CHIQUICHOQ,5.03958614700204,-76.7320777809354
17,27,99,09,01,CHOCO,MEDIO SAN JUAN,DIPURDU,DIPURDU - Mesa 1,482,517,999,,ESC. NUEVA RURAL DE DIPURDU,4.878353901930120,-76.864757153181
17,27,99,11,01,CHOCO,MEDIO SAN JUAN,EL GUAMO,EL GUAMO - Mesa 1,17,26,43,,ESC. NUEVA DEL GUAMO,5.097571,-76.696588
17,27,99,12,01,CHOCO,MEDIO SAN JUAN,EL TIGRE,EL TIGRE - Mesa 1,26,31,57,,EL TIGRE,4.988249,-76.723934
17,27,99,15,01,CHOCO,MEDIO SAN JUAN,LA UNION,LA UNION - Mesa 1,85,89,174,,ESC. NUEVA RURAL LA UNION,4.901816474210250,-76.83963088916630
17,27,99,17,01,CHOCO,MEDIO SAN JUAN,NOANAMA,NOANAMA - Mesa 1,431,557,988,,I.E. CACIQUE NOANAMA,5.085667,-76.744971
17,27,99,19,01,CHOCO,MEDIO SAN JUAN,PAIMADO LA RANCHA,PAIMADO LA RANCHA - Mesa 1,113,162,275,,ESC. NUEVA RURAL MIXTA DE PAIMADO,4.960595108157200,-76.79670910370120
17,27,99,20,01,CHOCO,MEDIO SAN JUAN,SAN JERONIMO,SAN JERONIMO - Mesa 1,52,61,113,,ESC. NUEVA RURAL DE SAN JERONIMO,5.013222,-76.733981
17,27,99,21,01,CHOCO,MEDIO SAN JUAN,SAN MARTIN (GUARAPITO),SAN MARTIN (GUARAPITO) - Mesa 1,153,110,263,,BRR. VILLA ESPAÑA DE GUARAPITO,5.097587164295610,-76.69234028127110
17,27,99,23,01,CHOCO,MEDIO SAN JUAN,SAN MIGUEL,SAN MIGUEL - Mesa 1,314,360,674,,CASA COMUNAL DE SAN MIGUEL,4.802343211272310,-76.8717749246993
17,27,99,24,01,CHOCO,MEDIO SAN JUAN,UNION WOUNAN,UNION WOUNAN - Mesa 1,128,116,244,,COMUNIDAD INDIGENA UNION WOUNAN,4.658070000000000,-76.9393598999999
17,28,00,00,01,CHOCO,NOVITA,PUESTO CABECERA MUNICIPAL,PUESTO CABECERA MUNICIPAL - Mesa 1,1456,1430,2886,,Col Carlos Holguín Mallarino,4.95781573390762,-76.61163165580028
17,28,99,01,01,CHOCO,NOVITA,EL CAJON,EL CAJON - Mesa 1,40,65,105,,ESCUELA SANTA BARBARA - VEREDA SANTA BARBARA,4.847088930480003,-76.63504574543722
17,28,99,02,01,CHOCO,NOVITA,CARMEN DEL SURAMA,CARMEN DEL SURAMA - Mesa 1,45,70,115,,ESC. NUEVA SURAMA,4.9019179341089725,-76.47318577185915
17,28,99,03,01,CHOCO,NOVITA,CURUNDO,CURUNDO - Mesa 1,71,92,163,,ESC. NUEVA ANTONIO NARIÑO,4.893318411270851,-76.62694100379318
17,28,99,04,01,CHOCO,NOVITA,EL TAMBITO,EL TAMBITO - Mesa 1,89,109,198,,ESC. NUEVA SIMON BOLIVAR,4.965344124827492,-76.49660110473621
17,28,99,05,01,CHOCO,NOVITA,EL TIGRE,EL TIGRE - Mesa 1,224,228,452,,ESC. NUEVA EL TIGRE,4.940118610378855,-76.5321350097655
17,28,99,07,01,CHOCO,NOVITA,IRABUBU,IRABUBU - Mesa 1,82,91,173,,ESC. NUEVA SALSITA,4.9840609,-76.4357916
17,28,99,09,01,CHOCO,NOVITA,JUNTAS DEL TAMANA,JUNTAS DEL TAMANA - Mesa 1,176,263,439,,ESC. NUEVA SAN HONOFRE,4.984738857111183,-76.41333678409893
17,28,99,13,01,CHOCO,NOVITA,PINDAZA,PINDAZA - Mesa 1,157,212,369,,ESC. NUEVA PINDAZA,4.978634519322535,-76.6756556526326
17,28,99,16,01,CHOCO,NOVITA,SAN LORENZO,SAN LORENZO - Mesa 1,93,84,177,,ESC. NUEVA EL PROGRESO,4.976289132930229,-76.6372776031494
17,28,99,17,01,CHOCO,NOVITA,SANTA ROSA,SANTA ROSA - Mesa 1,125,138,263,,ESC. NUEVA SANTA ROSA,4.970303604154413,-76.6546583175659
17,28,99,21,01,CHOCO,NOVITA,SESEGO,SESEGO - Mesa 1,48,56,104,,ESC. NUEVA SESEGO,4.953287304096195,-76.5776252746582
17,28,99,25,01,CHOCO,NOVITA,TORRA,TORRA - Mesa 1,44,45,89,,ESC. NUEVA TORRA,4.824838693627719,-76.6364192962646
17,28,99,29,01,CHOCO,NOVITA,URABARA,URABARA - Mesa 1,159,202,361,,ESC. SANTA MARIA DE URABARA,5.0088976,-76.3203536
17,31,00,00,01,CHOCO,NUQUI,PUESTO CABECERA MUNICIPAL,PUESTO CABECERA MUNICIPAL - Mesa 1,931,1021,1951,,I.E. ECOTURISTICA LITORAL PACIFICO,5.709574100000000,-77.2710747999998
17,31,00,00,02,CHOCO,NUQUI,PUESTO CABECERA MUNICIPAL,PUESTO CABECERA MUNICIPAL - Mesa 2,930,1020,1951,,I.E. ECOTURISTICA LITORAL PACIFICO,5.709574100000000,-77.2710747999998
17,31,99,01,01,CHOCO,NUQUI,ARUSI,ARUSI - Mesa 1,212,259,471,,C.E. POSPRIMARIA DE PUNTA DE ARUSI,5.583901400000000,-77.4867064000000
17,31,99,09,01,CHOCO,NUQUI,COQUI,COQUI - Mesa 1,80,91,171,,ESC. RURAL MIXTA DE COQUI,5.607507700000000,-77.3620966999998
17,31,99,15,01,CHOCO,NUQUI,JOVI,JOVI - Mesa 1,123,114,237,,ESC. RURAL MIXTA DE JOVI,5.615260799999998,-77.3846156999998
17,31,99,17,01,CHOCO,NUQUI,JURUBIDA,JURUBIDA - Mesa 1,571,619,1190,,C.E. PASCUAL SANTANDER,5.843967799999998,-77.2791957000000
17,31,99,29,01,CHOCO,NUQUI,PANGUI,PANGUI - Mesa 1,294,306,600,,ESC. RURAL MIXTA BRISAS DE PAN,5.664931799999998,-77.3096471000000
17,31,99,33,01,CHOCO,NUQUI,TRIBUGA,TRIBUGA - Mesa 1,82,121,203,,ESC. RURAL MIXTA DE TRIBUGA,5.765838099999999,-77.2513333999998
17,31,99,34,01,CHOCO,NUQUI,TERMALES,TERMALES - Mesa 1,133,145,278,,ESC. RURAL MIXTA DE TERMALES,5.606056699999999,-77.4422473999999
17,32,00,00,01,CHOCO,RIO IRO,PUESTO CABECERA MUNICIPAL,PUESTO CABECERA MUNICIPAL - Mesa 1,1126,1293,2419,,COLEGIO,5.184977852393114,-76.4725828847203
17,32,99,01,01,CHOCO,RIO IRO,ALTO CHATO,ALTO CHATO - Mesa 1,19,32,51,,ESCUELA,5.227716397724477,-76.47015759666027
17,32,99,03,01,CHOCO,RIO IRO,CALLE DEL CEDRO,CALLE DEL CEDRO - Mesa 1,42,58,100,,ESCUELA,5.158768613162291,-76.54089268889709
17,32,99,05,01,CHOCO,RIO IRO,CORORO,CORORO - Mesa 1,71,91,162,,ESCUELA,5.217927064231686,-76.41910179162599
17,32,99,07,01,CHOCO,RIO IRO,ENCHARCAZON,ENCHARCAZON - Mesa 1,237,205,442,,ESCUELA,5.118498893570822,-76.65590866113283
17,32,99,11,01,CHOCO,RIO IRO,SAN JOSE DE VIROVIRO,SAN JOSE DE VIROVIRO - Mesa 1,192,197,389,,ESCUELA,5.118278242725681,-76.63159463465702
17,32,99,13,01,CHOCO,RIO IRO,SANTA BARBARA,SANTA BARBARA - Mesa 1,273,297,570,,ESCUELA,5.162700219382944,-76.50467498803712
17,32,99,20,01,CHOCO,RIO IRO,TADOCITICO,TADOCITICO - Mesa 1,139,144,283,,ESCUELA,5.2110810234794975,-76.43811494876996
17,32,99,30,01,CHOCO,RIO IRO,CURUBA,CURUBA - Mesa 1,55,56,111,,CURUBA,5.116610681936322,-76.60923557415181
17,32,99,40,01,CHOCO,RIO IRO,EL BUEY,EL BUEY - Mesa 1,49,38,87,,EL BUEY,5.171096786054642,-76.4794289096914
17,34,00,00,01,CHOCO,RIOSUCIO,PUESTO CABECERA MUNICIPAL,PUESTO CABECERA MUNICIPAL - Mesa 1,1427,1447,2873,,ESC.  NUESTRA SEÑORA DE LOS MILAGRO,7.433685136890679,-77.10853341234419
17,34,00,00,02,CHOCO,RIOSUCIO,PUESTO CABECERA MUNICIPAL,PUESTO CABECERA MUNICIPAL - Mesa 2,1426,1446,2873,,ESC.  NUESTRA SEÑORA DE LOS MILAGRO,7.433685136890679,-77.10853341234419
17,34,00,00,03,CHOCO,RIOSUCIO,PUESTO CABECERA MUNICIPAL,PUESTO CABECERA MUNICIPAL - Mesa 3,1426,1446,2872,,ESC.  NUESTRA SEÑORA DE LOS MILAGRO,7.433685136890679,-77.10853341234419
17,34,99,02,01,CHOCO,RIOSUCIO,CACARICAS (GUAGARA),CACARICAS (GUAGARA) - Mesa 1,99,144,243,,ESC. RURAL MIXTA,7.732416266536704,-77.27230890139073
17,34,99,04,01,CHOCO,RIOSUCIO,CHINTADO,CHINTADO - Mesa 1,137,161,298,,ESC. RURAL MIXTA,7.003894303690582,-77.24944618591613
17,34,99,07,01,CHOCO,RIOSUCIO,BOCACHICA,BOCACHICA - Mesa 1,66,81,147,,BOCACHICA,7.436297593587973,-77.41116410314983
17,34,99,08,01,CHOCO,RIOSUCIO,LOS MANGUITOS,LOS MANGUITOS - Mesa 1,163,168,331,,LOS MANGUITOS,7.416870959457829,-77.06122419678672
17,34,99,11,01,CHOCO,RIOSUCIO,LA ISLETA,LA ISLETA - Mesa 1,239,273,512,,ESC. RURAL MIXTA,7.293522916059199,-77.5957104809489
17,34,99,12,01,CHOCO,RIOSUCIO,LIMON CACARICA,LIMON CACARICA - Mesa 1,113,120,233,,ESC.RURAL MIXTA,7.682659858259715,-77.2732093501224
17,34,99,13,01,CHOCO,RIOSUCIO,LA HONDA,LA HONDA - Mesa 1,27,64,91,,ESC. RURAL MIXTA,7.576583360144002,-77.12580290479923
17,34,99,14,01,CHOCO,RIOSUCIO,LA RAYA,LA RAYA - Mesa 1,67,112,179,,ESC. RURAL MIXTA,7.689069477362596,-77.27979438345487
17,34,99,15,01,CHOCO,RIOSUCIO,LA TERESITA,LA TERESITA - Mesa 1,79,70,149,,ESC. RURAL MIXTA,7.168529769809417,-77.20219050196842
17,34,99,16,01,CHOCO,RIOSUCIO,LA TRAVESIA,LA TRAVESIA - Mesa 1,18,33,51,,ESC. RURAL MIXTA,7.7254437432667995,-77.1421457596957
17,34,99,17,01,CHOCO,RIOSUCIO,PEDEGUITA,PEDEGUITA - Mesa 1,39,45,84,,ESC RURAL MIXTA,7.261393311361424,-77.05490313457926
17,34,99,20,01,CHOCO,RIOSUCIO,PERANCHITO,PERANCHITO - Mesa 1,123,158,281,,ESC. RURAL MIXTA,7.718911401525777,-77.37687194251681
17,34,99,21,01,CHOCO,RIOSUCIO,SALAQUI,SALAQUI - Mesa 1,45,116,161,,ESC. RURAL MIXTA,7.4038885489875055,-77.2924203704874
17,34,99,22,01,CHOCO,RIOSUCIO,SAN JOSE DE BALSA(LA COQUERA),SAN JOSE DE BALSA(LA COQUERA) - Mesa 1,135,193,328,,ESC.RURAL MIXTA,7.4227821603817645,-77.38689422528543
17,34,99,25,01,CHOCO,RIOSUCIO,SAUTATA (PERANCHO),SAUTATA (PERANCHO) - Mesa 1,123,136,259,,ESC. RURAL MIXTA,7.604943919333187,-77.38762923640748
17,34,99,26,01,CHOCO,RIOSUCIO,TAMBORAL,TAMBORAL - Mesa 1,93,133,226,,ESC. RURAL MIXTA,7.422727879463804,-77.38734927356322
17,34,99,27,01,CHOCO,RIOSUCIO,TRUANDO,TRUANDO - Mesa 1,41,45,86,,ESC. RURAL MIXTA,7.0950750316957745,-77.25717049875253
17,34,99,29,01,CHOCO,RIOSUCIO,SIETE DE AGOSTO,SIETE DE AGOSTO - Mesa 1,365,455,820,,ESC.RURAL MIXTA,7.358953551846002,-76.90322504911289
17,34,99,31,01,CHOCO,RIOSUCIO,EL DIEZ,EL DIEZ - Mesa 1,218,233,451,,ZONA CARRETEABLE,7.358716531595835,-76.96073511895614
17,34,99,60,01,CHOCO,RIOSUCIO,RIOSIEGO,RIOSIEGO - Mesa 1,21,41,62,,CORREGIMIENTO UBICADO SOBRE CUENCA DEL RIO SALAQUI,7.446726241837534,-77.13922759576754
17,34,99,61,01,CHOCO,RIOSUCIO,LA PUNTA,LA PUNTA - Mesa 1,51,55,106,,ES.RURAL MIXTA,7.367837069449698,-76.88559203537052
17,34,99,62,01,CHOCO,RIOSUCIO,EL ABIERTO,EL ABIERTO - Mesa 1,13,24,37,,ES.RURAL MIXTA,7.339045131131335,-76.92081272486111
17,34,99,63,01,CHOCO,RIOSUCIO,NUEVO HORIZONTE (EL DIQUE),NUEVO HORIZONTE (EL DIQUE) - Mesa 1,61,70,131,,ES.RURAL MIXTA,7.3197951245543695,-76.83418422606326
17,34,99,64,01,CHOCO,RIOSUCIO,JAGUAL,JAGUAL - Mesa 1,75,82,157,,ES.RURAL MIXTA,6.993102053862998,-77.32521592157323
17,35,00,00,01,CHOCO,RIO QUITO (PAIMADO),PUESTO CABECERA MUNICIPAL,PUESTO CABECERA MUNICIPAL - Mesa 1,1047,864,1911,,ESCUELA,5.48210960234638,-76.73927746154351
17,35,99,07,01,CHOCO,RIO QUITO (PAIMADO),ANTADO (LA PUNTA),ANTADO (LA PUNTA) - Mesa 1,77,86,163,,ESCUELA,5.571224599999999,-76.9149613000000
17,35,99,14,01,CHOCO,RIO QUITO (PAIMADO),BOCA DE PARTADO,BOCA DE PARTADO - Mesa 1,178,180,358,,ESCUELA,5.600077,-76.868943
17,35,99,20,01,CHOCO,RIO QUITO (PAIMADO),CHIGUARANDO,CHIGUARANDO - Mesa 1,103,114,217,,ESCUELA,5.554961,-76.812546
17,35,99,21,01,CHOCO,RIO QUITO (PAIMADO),CHIVIGUIDO,CHIVIGUIDO - Mesa 1,107,87,194,,CHIVIGUIDO,5.533144384938705,-76.94210517852865
17,35,99,25,01,CHOCO,RIO QUITO (PAIMADO),LA SOLEDAD,LA SOLEDAD - Mesa 1,339,291,630,,ESCUELA,5.682115188573898,-76.69450809008791
17,35,99,30,01,CHOCO,RIO QUITO (PAIMADO),LA LOMA PUEBLO NUEVO,LA LOMA PUEBLO NUEVO - Mesa 1,316,296,612,,ESCUELA,5.587579,-76.75288
17,35,99,42,01,CHOCO,RIO QUITO (PAIMADO),SAN ISIDRO,SAN ISIDRO - Mesa 1,680,625,1305,,ESCUELA,5.624654200000000,-76.7490044000000
17,35,99,47,01,CHOCO,RIO QUITO (PAIMADO),TUADO,TUADO - Mesa 1,74,57,131,,ESCUELA,5.4173,-76.740319
17,35,99,53,01,CHOCO,RIO QUITO (PAIMADO),VILLACONTO,VILLACONTO - Mesa 1,926,800,1726,,ESCUELA,5.551434999999998,-76.7511937000000
17,37,00,00,01,CHOCO,SAN JOSE DEL PALMAR,PUESTO CABECERA MUNICIPAL,PUESTO CABECERA MUNICIPAL - Mesa 1,1086,1150,2236,,INST. SAN JOSÉ,4.897787923248528,-76.2331368925902
17,37,99,02,01,CHOCO,SAN JOSE DEL PALMAR,CORCOBADO,CORCOBADO - Mesa 1,39,64,103,,ESCCUELA MARCO FIDEL SUAREZ,4.958734699981236,-76.2597028904511
17,37,99,03,01,CHOCO,SAN JOSE DEL PALMAR,LA ITALIA,LA ITALIA - Mesa 1,436,474,910,,ESC. SAN FRANCISCO,4.913096316540126,-76.2931823730468
17,37,99,07,01,CHOCO,SAN JOSE DEL PALMAR,DAMASCO,DAMASCO - Mesa 1,12,26,38,,ESC. DAMASCO,4.896578701530423,-76.25733620854149
17,37,99,08,01,CHOCO,SAN JOSE DEL PALMAR,HABITA,HABITA - Mesa 1,4,15,19,,ESC. HABITA,4.900912788844244,-76.27573475899436
17,37,99,09,01,CHOCO,SAN JOSE DEL PALMAR,SAN PEDRO DE INGARA,SAN PEDRO DE INGARA - Mesa 1,126,196,322,,ESC. SAN PEDRO DE INGARA,4.916687950499864,-76.3674259185791
17,37,99,11,01,CHOCO,SAN JOSE DEL PALMAR,LA ALBANIA,LA ALBANIA - Mesa 1,51,80,131,,ESC. LA ALBANIA,4.888809522580857,-76.2876892089843
17,37,99,14,01,CHOCO,SAN JOSE DEL PALMAR,LA SELVA,LA SELVA - Mesa 1,70,106,176,,ESC. LA SELVA,4.902150265162236,-76.17782592773432
17,37,99,16,01,CHOCO,SAN JOSE DEL PALMAR,LA LIBERTAD,LA LIBERTAD - Mesa 1,47,51,98,,ESC. LA LIBERTAD,4.896335102389890,-76.2677764892577
17,37,99,18,01,CHOCO,SAN JOSE DEL PALMAR,LOS PATIOS,LOS PATIOS - Mesa 1,47,63,110,,ESC. LOS PATIOS,4.902834398676686,-76.2287664413452
17,37,99,19,01,CHOCO,SAN JOSE DEL PALMAR,SURAMITA,SURAMITA - Mesa 1,25,81,106,,ESC. SURAMITA,4.893170948461167,-76.1210060119628
17,37,99,21,01,CHOCO,SAN JOSE DEL PALMAR,PLAYA RICA DE LA SELVA,PLAYA RICA DE LA SELVA - Mesa 1,24,51,75,,ESC. PLAYA RICA DE LA SELVA,4.897703380534284,-76.2128448486327
17,37,99,23,01,CHOCO,SAN JOSE DEL PALMAR,VALENCIA,VALENCIA - Mesa 1,46,71,117,,ESC. VALENCIA,4.913338609920154,-76.2993192672729
17,37,99,28,01,CHOCO,SAN JOSE DEL PALMAR,ZABALETA DE SURAMITA,ZABALETA DE SURAMITA - Mesa 1,21,47,68,,ESC. ZABALETA,4.884790144174426,-76.1791133880614
17,38,00,00,01,CHOCO,EL LITORAL DEL SAN JUAN,PUESTO CABECERA MUNICIPAL,PUESTO CABECERA MUNICIPAL - Mesa 1,1231,1396,2627,,ESC. SANTAGE NOVEVA DE DOCO,4.320748254982415,-77.41936995170899
17,38,99,10,01,CHOCO,EL LITORAL DEL SAN JUAN,CHARAMBIRA,CHARAMBIRA - Mesa 1,60,91,151,,ESC. DIVINO NIÑO DE CHARAMBIRA,4.276592899999998,-77.4901208999998
17,38,99,20,01,CHOCO,EL LITORAL DEL SAN JUAN,COPOMA,COPOMA - Mesa 1,147,187,334,,ESC. RULAR MIXTA COPOMA,4.341848500000000,-77.0076262999998
17,38,99,30,01,CHOCO,EL LITORAL DEL SAN JUAN,CUCURRUPI,CUCURRUPI - Mesa 1,143,214,357,,ESC. MARIA AUXI DE CURRUPI,4.383391300000000,-76.9420647999998
17,38,99,35,01,CHOCO,EL LITORAL DEL SAN JUAN,EL PAPAYO,EL PAPAYO - Mesa 1,137,130,267,,EL PAPAYO,4.169280099878066,-77.30463671018983
17,38,99,40,01,CHOCO,EL LITORAL DEL SAN JUAN,ISLA MONO,ISLA MONO - Mesa 1,299,324,623,,ESC. MARIA AUXI DE ISLA MONO,4.1354918,-77.4753391
17,38,99,45,01,CHOCO,EL LITORAL DEL SAN JUAN,LOS PEREA,LOS PEREA - Mesa 1,82,93,175,,LOS PEREA,4.2907162,-77.3224787
17,38,99,50,01,CHOCO,EL LITORAL DEL SAN JUAN,MUNGUIDO,MUNGUIDO - Mesa 1,273,303,576,,ESC. RULAR MIXTA MUNGUIDO,4.206521300000000,-77.0374448000000
17,38,99,60,01,CHOCO,EL LITORAL DEL SAN JUAN,PALESTINA,PALESTINA - Mesa 1,163,193,356,,ESC. SANANTONIO DE PALESTINA,4.165107100000000,-77.1410019000000
17,38,99,65,01,CHOCO,EL LITORAL DEL SAN JUAN,PEÑITAS,PEÑITAS - Mesa 1,94,96,190,,PEÑITAS,4.283778299999990,-77.2747502
17,38,99,70,01,CHOCO,EL LITORAL DEL SAN JUAN,PICHIMA,PICHIMA - Mesa 1,105,121,226,,ESC. MARIA DEL CARMEN PICHIMA,4.4326558,-77.3456022999998
17,38,99,75,01,CHOCO,EL LITORAL DEL SAN JUAN,PLAYITA - VENAO,PLAYITA - VENAO - Mesa 1,19,32,51,,ESC. RURAL MIXTA DEL VENAO,4.537629100000000,-77.3265946000000
17,38,99,79,01,CHOCO,EL LITORAL DEL SAN JUAN,SANTA MARIA DE PANGALA,SANTA MARIA DE PANGALA - Mesa 1,171,177,348,,SANTA MARIA DE PANGALA,4.237957299999998,-77.0199381999998
17,38,99,80,01,CHOCO,EL LITORAL DEL SAN JUAN,TAPARAL,TAPARAL - Mesa 1,151,235,386,,ESC.R MIXTA STA CRUZ DE TAPARA,4.208771300000000,-77.1174848
17,38,99,81,01,CHOCO,EL LITORAL DEL SAN JUAN,UNION BALSALITO,UNION BALSALITO - Mesa 1,134,107,241,,CENTRO EDUCATIVO RURALDE UNION BALSALITO,4.394330161954509,-77.32410144993705
17,38,99,82,01,CHOCO,EL LITORAL DEL SAN JUAN,BRAZO DE FATIMA,BRAZO DE FATIMA - Mesa 1,15,27,42,,CENTRO EDUCATIVO RURALDE TEOSILIRIO,4.219126536064855,-77.37541243141227
17,38,99,83,01,CHOCO,EL LITORAL DEL SAN JUAN,NUEVA JERUSALEN,NUEVA JERUSALEN - Mesa 1,43,48,91,,CENTRO EDUCATIVO RURALDE JERUSALEN,4.5044983927254005,-77.28063389366203
17,38,99,84,01,CHOCO,EL LITORAL DEL SAN JUAN,RIO TOGOROMA,RIO TOGOROMA - Mesa 1,59,57,116,,CENTRO EDUCATIVO DE TIBERIA EN TOGOROMA RIO,4.918471511946086,-77.36371800010734
17,38,99,90,01,CHOCO,EL LITORAL DEL SAN JUAN,TOGOROMA,TOGOROMA - Mesa 1,128,181,309,,ESC.R MIXTA SAN VICENTE DE TOG,4.3558102,-77.3984303
17,38,99,91,01,CHOCO,EL LITORAL DEL SAN JUAN,CHAGPIEN,CHAGPIEN - Mesa 1,78,86,164,,CHAGPIEN,4.441947,-77.294483
17,38,99,92,01,CHOCO,EL LITORAL DEL SAN JUAN,GUACHAL CORRIENTE DE PALO,GUACHAL CORRIENTE DE PALO - Mesa 1,103,87,190,,RIO COPOMA,4.344013,-77.007888
17,38,99,93,01,CHOCO,EL LITORAL DEL SAN JUAN,TAPARALITO,TAPARALITO - Mesa 1,147,153,300,,TAPARALITO,4.217889999999999,-77.1061700000000
17,38,99,94,01,CHOCO,EL LITORAL DEL SAN JUAN,NUEVO PITALITO,NUEVO PITALITO - Mesa 1,35,30,65,,PITALITO,4.240788269887929,-77.24837115566635
17,38,99,95,01,CHOCO,EL LITORAL DEL SAN JUAN,PANGALITA,PANGALITA - Mesa 1,108,100,208,,PANGALITA,4.2006777,-76.7336521
17,38,99,96,01,CHOCO,EL LITORAL DEL SAN JUAN,RIO PICHIMA,RIO PICHIMA - Mesa 1,120,115,235,,RIO PICHIMA,4.400019900000000,-77.3500200000000
17,38,99,97,01,CHOCO,EL LITORAL DEL SAN JUAN,BURUJON,BURUJON - Mesa 1,127,131,258,,BURUJON,4.2429701,-77.3927630000000
17,40,00,00,01,CHOCO,SIPI,PUESTO CABECERA MUNICIPAL,PUESTO CABECERA MUNICIPAL - Mesa 1,373,450,823,,BR. LA ESCUELITA,4.65478,-76.64272
17,40,99,01,01,CHOCO,SIPI,CAÑAVERAL,CAÑAVERAL - Mesa 1,126,158,284,,CENTRO EDUCATIVO SANTA TERESITA DE CAÑAVERAL,4.729199107178471,-76.79412246831055
17,40,99,03,01,CHOCO,SIPI,CHARCO LARGO LA UNION,CHARCO LARGO LA UNION - Mesa 1,278,297,575,,ESC. CHARCO LARGO,4.793057194750893,-76.67467586526169
17,40,99,05,01,CHOCO,SIPI,SANTA ROSA(GARRAPATAS),SANTA ROSA(GARRAPATAS) - Mesa 1,59,73,132,,ESC. GARRAPATAS,4.62382,-76.69125
17,40,99,07,01,CHOCO,SIPI,LOMA DE CHUPEY,LOMA DE CHUPEY - Mesa 1,115,116,231,,ESCUELA DIVINO NIÑO DE CHUPEY,4.694390634335302,-76.73989239021302
17,40,99,09,01,CHOCO,SIPI,SAN AGUSTIN,SAN AGUSTIN - Mesa 1,198,235,433,,ESC. SAN AGUSTIN,4.750696890288667,-76.81743088413066
17,40,99,11,01,CHOCO,SIPI,TANANDO,TANANDO - Mesa 1,84,111,195,,ESC. TANANDO,4.64540,-76.67008
17,40,99,13,01,CHOCO,SIPI,BARRANCON(TAPARAL),BARRANCON(TAPARAL) - Mesa 1,146,171,317,,ESC. TAPARAL,4.76042334313716,-76.65475798881481
17,43,00,00,01,CHOCO,TADO,PUESTO CABECERA MUNICIPAL,PUESTO CABECERA MUNICIPAL - Mesa 1,1757,1611,3368,,IE NORMAL SUP DEMETRIO SALAZAR CASTILLO B. ESCOLAR,5.267868556630066,-76.55228210660253
17,43,00,00,02,CHOCO,TADO,PUESTO CABECERA MUNICIPAL,PUESTO CABECERA MUNICIPAL - Mesa 2,1757,1610,3367,,IE NORMAL SUP DEMETRIO SALAZAR CASTILLO B. ESCOLAR,5.267868556630066,-76.55228210660253
17,43,00,00,03,CHOCO,TADO,PUESTO CABECERA MUNICIPAL,PUESTO CABECERA MUNICIPAL - Mesa 3,1757,1610,3367,,IE NORMAL SUP DEMETRIO SALAZAR CASTILLO B. ESCOLAR,5.267868556630066,-76.55228210660253
17,43,99,01,01,CHOCO,TADO,CARMELO,CARMELO - Mesa 1,251,257,508,,ESC. CARMELO,5.32292,-76.3932076
17,43,99,03,01,CHOCO,TADO,EL TABOR,EL TABOR - Mesa 1,541,470,1011,,ESC EL TABOR,5.301116789790287,-76.33270535404702
17,43,99,04,01,CHOCO,TADO,BETANIA,BETANIA - Mesa 1,18,40,58,,ESC. BETANIA,5.29796601631287,-76.513256659375
17,43,99,07,01,CHOCO,TADO,CORCOBADO,CORCOBADO - Mesa 1,125,134,259,,ESC. CORCOBADO,5.302293156672517,-76.48209848515015
17,43,99,09,01,CHOCO,TADO,EL TAPON,EL TAPON - Mesa 1,189,226,415,,ESC. EL TAPON,5.277976040187875,-76.50811319139784
17,43,99,13,01,CHOCO,TADO,GUARATO,GUARATO - Mesa 1,170,154,324,,ESC. GUARATO,5.352966337751431,-76.20564169819336
17,43,99,19,01,CHOCO,TADO,MANUNGARA,MANUNGARA - Mesa 1,93,69,162,,ESC. MANUNGARA,5.252668286903596,-76.52064068252564
17,43,99,21,01,CHOCO,TADO,CASA COMUNITARIA MUMBU,CASA COMUNITARIA MUMBU - Mesa 1,35,45,80,,CASA COMUNITARIA,5.3374103,-76.2837798
17,43,99,25,01,CHOCO,TADO,PLAYA DE ORO,PLAYA DE ORO - Mesa 1,678,567,1245,,COLE. PLAYA DE ORO,5.311206341565033,-76.41412654529245
17,43,99,29,01,CHOCO,TADO,PROFUNDO,PROFUNDO - Mesa 1,61,82,143,,ESC. PROFUNDO,5.2671278,-76.7221639
17,43,99,35,01,CHOCO,TADO,LA ESPERANZA (TADOCITO),LA ESPERANZA (TADOCITO) - Mesa 1,64,93,157,,ESC. LA ESPERANZA,5.261107354327065,-76.43516757033375
17,43,99,40,01,CHOCO,TADO,GINGARABA,GINGARABA - Mesa 1,92,85,177,,GINGARABA,5.324667448415482,-76.2502466455078
17,48,00,00,01,CHOCO,UNGUIA,PUESTO CABECERA MUNICIPAL,PUESTO CABECERA MUNICIPAL - Mesa 1,1431,1579,3010,,CALLE CUARTA CARRERA QUINTA ESCUELA DEPARTAMENTAL,8.044036095875583,-77.10050637510433
